/mPlus X,/mPlus Y,State X,State Y
0.0005900000000000009,0.111186909524737,0.0005900000000000009,0
0.0006000000000000009,0.1130705479994934,0.0006000000000000009,0
0.0006100000000000009,0.1149541418357882,0.0006100000000000009,0
0.000620000000000001,0.1168376902900082,0.000620000000000001,0
0.000630000000000001,0.1187211926185585,0.000630000000000001,0
0.000640000000000001,0.1206046480778621,0.000640000000000001,0
0.0006500000000000011,0.1224880559243606,0.0006500000000000011,0
0.0006600000000000011,0.1243714154145146,0.0006600000000000011,0
0.0006700000000000011,0.1262547258048033,0.0006700000000000011,0
0.0006800000000000011,0.1281379863517258,0.0006800000000000011,0
0.0006900000000000012,0.1300211963118007,0.0006900000000000012,0
0.0007000000000000012,0.1319043549415663,0.0007000000000000012,0
0.0007100000000000012,0.1337874614975816,0.0007100000000000012,0
0.0007200000000000012,0.1356705152364259,0.0007200000000000012,0
0.0007300000000000013,0.1375535154146993,0.0007300000000000013,0
0.0007400000000000013,0.1394364612890233,0.0007400000000000013,0
0.0007500000000000013,0.1413193521160407,0.0007500000000000013,0
0.0007600000000000013,0.1432021871524159,0.0007600000000000013,0
0.0007700000000000014,0.1450849656548355,0.0007700000000000014,0
0.0007800000000000014,0.1469676868800083,0.0007800000000000014,0
0.0007900000000000014,0.1488503500846659,0.0007900000000000014,0
0.0008000000000000014,0.1507329545255626,0.0008000000000000014,0
0.0008100000000000015,0.152615499459476,0.0008100000000000015,0
0.0008200000000000015,0.1544979841432072,0.0008200000000000015,0
0.0008300000000000015,0.156380407833581,0.0008300000000000015,0
0.0008400000000000016,0.1582627697874464,0.0008400000000000016,0
0.0008500000000000016,0.1601450692616767,0.0008500000000000016,0
0.0008600000000000016,0.1620273055131698,0.0008600000000000016,0
0.0008700000000000016,0.1639094777988487,0.0008700000000000016,0
0.0008800000000000017,0.1657915853756617,0.0008800000000000017,0
0.0008900000000000017,0.1676736275005824,0.0008900000000000017,0
0.0009000000000000017,0.1695556034306103,0.0009000000000000017,0
0.0009100000000000017,0.1714375124227713,0.0009100000000000017,0
0.0009200000000000018,0.1733193537341174,0.0009200000000000018,0
0.0009300000000000018,0.1752011266217275,0.0009300000000000018,0
0.0009400000000000018,0.1770828303427075,0.0009400000000000018,0
0.0009500000000000018,0.1789644641541905,0.0009500000000000018,0
0.0009600000000000019,0.1808460273133373,0.0009600000000000019,0
0.0009700000000000019,0.1827275190773366,0.0009700000000000019,0
0.0009800000000000019,0.1846089387034051,0.0009800000000000019,0
0.0009900000000000019,0.1864902854487884,0.0009900000000000019,0
0.001000000000000002,0.1883715585707604,0.001000000000000002,0
0.001010000000000002,0.1902527573266242,0.001010000000000002,0
0.001020000000000002,0.1921338809737125,0.001020000000000002,0
0.001030000000000002,0.1940149287693874,0.001030000000000002,0
0.001040000000000002,0.195895899971041,0.001040000000000002,0
0.001050000000000002,0.1977767938360958,0.001050000000000002,0
0.001060000000000002,0.1996576096220045,0.001060000000000002,0
0.001070000000000002,0.2015383465862508,0.001070000000000002,0
0.001080000000000002,0.2034190039863497,0.001080000000000002,0
0.001090000000000002,0.2052995810798474,0.001090000000000002,0
0.001100000000000002,0.2071800771243217,0.001100000000000002,0
0.001110000000000002,0.2090604913773827,0.001110000000000002,0
0.001120000000000002,0.2109408230966726,0.001120000000000002,0
0.001130000000000002,0.2128210715398663,0.001130000000000002,0
0.001140000000000002,0.2147012359646712,0.001140000000000002,0
0.001150000000000002,0.2165813156288285,0.001150000000000002,0
0.001160000000000002,0.2184613097901123,0.001160000000000002,0
0.001170000000000002,0.2203412177063308,0.001170000000000002,0
0.001180000000000002,0.222221038635326,0.001180000000000002,0
0.001190000000000002,0.2241007718349745,0.001190000000000002,0
0.001200000000000002,0.2259804165631873,0.001200000000000002,0
0.001210000000000003,0.2278599720779106,0.001210000000000003,0
0.001220000000000003,0.2297394376371255,0.001220000000000003,0
0.001230000000000003,0.2316188124988488,0.001230000000000003,0
0.001240000000000003,0.2334980959211329,0.001240000000000003,0
0.001250000000000003,0.2353772871620667,0.001250000000000003,0
0.001260000000000003,0.2372563854797753,0.001260000000000003,0
0.001270000000000003,0.2391353901324203,0.001270000000000003,0
0.001280000000000003,0.2410143003782003,0.001280000000000003,0
0.001290000000000003,0.2428931154753516,0.001290000000000003,0
0.001300000000000003,0.2447718346821476,0.001300000000000003,0
0.001310000000000003,0.2466504572568996,0.001310000000000003,0
0.001320000000000003,0.2485289824579573,0.001320000000000003,0
0.001330000000000003,0.2504074095437087,0.001330000000000003,0
0.001340000000000003,0.2522857377725805,0.001340000000000003,0
0.001350000000000003,0.2541639664030384,0.001350000000000003,0
0.001360000000000003,0.2560420946935876,0.001360000000000003,0
0.001370000000000003,0.2579201219027727,0.001370000000000003,0
0.001380000000000003,0.2597980472891784,0.001380000000000003,0
0.001390000000000003,0.2616758701114293,0.001390000000000003,0
0.001400000000000003,0.263553589628191,0.001400000000000003,0
0.001410000000000003,0.2654312050981693,0.001410000000000003,0
0.001420000000000003,0.2673087157801114,0.001420000000000003,0
0.001430000000000003,0.269186120932806,0.001430000000000003,0
0.001440000000000003,0.2710634198150831,0.001440000000000003,0
0.001450000000000003,0.2729406116858148,0.001450000000000003,0
0.001460000000000003,0.2748176958039156,0.001460000000000003,0
0.001470000000000003,0.2766946714283424,0.001470000000000003,0
0.001480000000000003,0.2785715378180949,0.001480000000000003,0
0.001490000000000003,0.2804482942322159,0.001490000000000003,0
0.001500000000000003,0.2823249399297919,0.001500000000000003,0
0.001510000000000003,0.2842014741699528,0.001510000000000003,0
0.001520000000000003,0.2860778962118724,0.001520000000000003,0
0.001530000000000003,0.2879542053147694,0.001530000000000003,0
0.001540000000000003,0.2898304007379063,0.001540000000000003,0
0.001550000000000003,0.2917064817405911,0.001550000000000003,0
0.001560000000000003,0.2935824475821766,0.001560000000000003,0
0.001570000000000003,0.2954582975220613,0.001570000000000003,0
0.001580000000000003,0.2973340308196892,0.001580000000000003,0
0.001590000000000004,0.2992096467345506,0.001590000000000004,0
0.001600000000000004,0.3010851445261822,0.001600000000000004,0
0.001610000000000004,0.3029605234541669,0.001610000000000004,0
0.001620000000000004,0.3048357827781349,0.001620000000000004,0
0.001630000000000004,0.3067109217577634,0.001630000000000004,0
0.001640000000000004,0.3085859396527775,0.001640000000000004,0
0.001650000000000004,0.3104608357229497,0.001650000000000004,0
0.001660000000000004,0.3123356092281007,0.001660000000000004,0
0.001670000000000004,0.3142102594280996,0.001670000000000004,0
0.001680000000000004,0.3160847855828642,0.001680000000000004,0
0.001690000000000004,0.3179591869523613,0.001690000000000004,0
0.001700000000000004,0.3198334627966069,0.001700000000000004,0
0.001710000000000004,0.3217076123756664,0.001710000000000004,0
0.001720000000000004,0.3235816349496556,0.001720000000000004,0
0.001730000000000004,0.3254555297787399,0.001730000000000004,0
0.001740000000000004,0.3273292961231352,0.001740000000000004,0
0.001750000000000004,0.3292029332431082,0.001750000000000004,0
0.001760000000000004,0.3310764403989767,0.001760000000000004,0
0.001770000000000004,0.3329498168511099,0.001770000000000004,0
0.001780000000000004,0.3348230618599283,0.001780000000000004,0
0.001790000000000004,0.3366961746859043,0.001790000000000004,0
0.001800000000000004,0.3385691545895629,0.001800000000000004,0
0.001810000000000004,0.3404420008314812,0.001810000000000004,0
0.001820000000000004,0.3423147126722891,0.001820000000000004,0
0.001830000000000004,0.3441872893726696,0.001830000000000004,0
0.001840000000000004,0.3460597301933592,0.001840000000000004,0
0.001850000000000004,0.3479320343951479,0.001850000000000004,0
0.001860000000000004,0.3498042012388795,0.001860000000000004,0
0.001870000000000004,0.3516762299854522,0.001870000000000004,0
0.001880000000000004,0.353548119895819,0.001880000000000004,0
0.001890000000000004,0.355419870230987,0.001890000000000004,0
0.001900000000000004,0.3572914802520191,0.001900000000000004,0
0.001910000000000004,0.3591629492200331,0.001910000000000004,0
0.001920000000000004,0.3610342763962029,0.001920000000000004,0
0.001930000000000004,0.362905461041758,0.001930000000000004,0
0.001940000000000004,0.3647765024179845,0.001940000000000004,0
0.001950000000000004,0.3666473997862246,0.001950000000000004,0
0.001960000000000004,0.3685181524078779,0.001960000000000004,0
0.001970000000000004,0.370388759544401,0.001970000000000004,0
0.001980000000000004,0.3722592204573074,0.001980000000000004,0
0.001990000000000004,0.3741295344081693,0.001990000000000004,0
0.002000000000000004,0.3759997006586158,0.002000000000000004,0
0.002010000000000004,0.3778697184703354,0.002010000000000004,0
0.002020000000000004,0.3797395871050743,0.002020000000000004,0
0.002030000000000004,0.3816093058246382,0.002030000000000004,0
0.002040000000000004,0.3834788738908916,0.002040000000000004,0
0.002050000000000005,0.3853482905657589,0.002050000000000005,0
0.002060000000000005,0.3872175551112236,0.002060000000000005,0
0.002070000000000005,0.38908666678933,0.002070000000000005,0
0.002080000000000005,0.3909556248621822,0.002080000000000005,0
0.002090000000000005,0.3928244285919455,0.002090000000000005,0
0.002100000000000005,0.3946930772408452,0.002100000000000005,0
0.002110000000000005,0.3965615700711689,0.002110000000000005,0
0.002120000000000005,0.398429906345265,0.002120000000000005,0
0.002130000000000005,0.4002980853255442,0.002130000000000005,0
0.002140000000000005,0.4021661062744785,0.002140000000000005,0
0.002150000000000005,0.4040339684546034,0.002150000000000005,0
0.002160000000000005,0.405901671128516,0.002160000000000005,0
0.002170000000000005,0.4077692135588772,0.002170000000000005,0
0.002180000000000005,0.4096365950084107,0.002180000000000005,0
0.002190000000000005,0.4115038147399039,0.002190000000000005,0
0.002200000000000005,0.4133708720162079,0.002200000000000005,0
0.002210000000000005,0.4152377661002384,0.002210000000000005,0
0.002220000000000005,0.4171044962549746,0.002220000000000005,0
0.002230000000000005,0.4189710617434616,0.002230000000000005,0
0.002240000000000005,0.4208374618288085,0.002240000000000005,0
0.002250000000000005,0.4227036957741904,0.002250000000000005,0
0.002260000000000005,0.4245697628428474,0.002260000000000005,0
0.002270000000000005,0.426435662298086,0.002270000000000005,0
0.002280000000000005,0.4283013934032784,0.002280000000000005,0
0.002290000000000005,0.430166955421864,0.002290000000000005,0
0.002300000000000005,0.4320323476173477,0.002300000000000005,0
0.002310000000000005,0.433897569253303,0.002310000000000005,0
0.002320000000000005,0.4357626195933693,0.002320000000000005,0
0.002330000000000005,0.4376274979012548,0.002330000000000005,0
0.002340000000000005,0.4394922034407345,0.002340000000000005,0
0.002350000000000005,0.4413567354756528,0.002350000000000005,0
0.002360000000000005,0.4432210932699215,0.002360000000000005,0
0.002370000000000005,0.445085276087522,0.002370000000000005,0
0.002380000000000005,0.446949283192504,0.002380000000000005,0
0.002390000000000005,0.4488131138489876,0.002390000000000005,0
0.002400000000000005,0.4506767673211616,0.002400000000000005,0
0.002410000000000005,0.4525402428732851,0.002410000000000005,0
0.002420000000000005,0.4544035397696876,0.002420000000000005,0
0.002430000000000006,0.4562666572747691,0.002430000000000006,0
0.002440000000000006,0.4581295946530001,0.002440000000000006,0
0.002450000000000006,0.4599923511689225,0.002450000000000006,0
0.002460000000000006,0.4618549260871495,0.002460000000000006,0
0.002470000000000006,0.463717318672366,0.002470000000000006,0
0.002480000000000006,0.4655795281893291,0.002480000000000006,0
0.002490000000000006,0.4674415539028677,0.002490000000000006,0
0.002500000000000006,0.4693033950778837,0.002500000000000006,0
0.002510000000000006,0.4711650509793517,0.002510000000000006,0
0.002520000000000006,0.4730265208723194,0.002520000000000006,0
0.002530000000000006,0.4748878040219079,0.002530000000000006,0
0.002540000000000006,0.4767488996933121,0.002540000000000006,0
0.002550000000000006,0.478609807151801,0.002550000000000006,0
0.002560000000000006,0.4804705256627178,0.002560000000000006,0
0.002570000000000006,0.4823310544914801,0.002570000000000006,0
0.002580000000000006,0.4841913929035809,0.002580000000000006,0
0.002590000000000006,0.4860515401645878,0.002590000000000006,0
0.002600000000000006,0.4879114955401443,0.002600000000000006,0
0.002610000000000006,0.4897712582959695,0.002610000000000006,0
0.002620000000000006,0.4916308276978582,0.002620000000000006,0
0.002630000000000006,0.4934902030116821,0.002630000000000006,0
0.002640000000000006,0.4953493835033891,0.002640000000000006,0
0.002650000000000006,0.4972083684390046,0.002650000000000006,0
0.002660000000000006,0.4990671570846302,0.002660000000000006,0
0.002670000000000006,0.5009257487064461,0.002670000000000006,0
0.002680000000000006,0.5027841425707095,0.002680000000000006,0
0.002690000000000006,0.504642337943756,0.002690000000000006,0
0.002700000000000006,0.5065003340919992,0.002700000000000006,0
0.002710000000000006,0.5083581302819323,0.002710000000000006,0
0.002720000000000006,0.5102157257801261,0.002720000000000006,0
0.002730000000000006,0.5120731198532319,0.002730000000000006,0
0.002740000000000006,0.5139303117679795,0.002740000000000006,0
0.002750000000000006,0.5157873007911791,0.002750000000000006,0
0.002760000000000006,0.5176440861897209,0.002760000000000006,0
0.002770000000000006,0.5195006672305754,0.002770000000000006,0
0.002780000000000006,0.5213570431807936,0.002780000000000006,0
0.002790000000000006,0.5232132133075079,0.002790000000000006,0
0.002800000000000006,0.5250691768779318,0.002800000000000006,0
0.002810000000000007,0.5269249331593602,0.002810000000000007,0
0.002820000000000007,0.5287804814191697,0.002820000000000007,0
0.002830000000000007,0.5306358209248196,0.002830000000000007,0
0.002840000000000007,0.5324909509438508,0.002840000000000007,0
0.002850000000000007,0.5343458707438877,0.002850000000000007,0
0.002860000000000007,0.5362005795926373,0.002860000000000007,0
0.002870000000000007,0.5380550767578899,0.002870000000000007,0
0.002880000000000007,0.5399093615075192,0.002880000000000007,0
0.002890000000000007,0.5417634331094832,0.002890000000000007,0
0.002900000000000007,0.5436172908318235,0.002900000000000007,0
0.002910000000000007,0.5454709339426669,0.002910000000000007,0
0.002920000000000007,0.547324361710224,0.002920000000000007,0
0.002930000000000007,0.5491775734027912,0.002930000000000007,0
0.002940000000000007,0.5510305682887494,0.002940000000000007,0
0.002950000000000007,0.5528833456365662,0.002950000000000007,0
0.002960000000000007,0.5547359047147938,0.002960000000000007,0
0.002970000000000007,0.5565882447920719,0.002970000000000007,0
0.002980000000000007,0.5584403651371254,0.002980000000000007,0
0.002990000000000007,0.5602922650187668,0.002990000000000007,0
0.003000000000000007,0.5621439437058952,0.003000000000000007,0
0.003010000000000007,0.5639954004674975,0.003010000000000007,0
0.003020000000000007,0.5658466345726474,0.003020000000000007,0
0.003030000000000007,0.5676976452905074,0.003030000000000007,0
0.003040000000000007,0.5695484318903276,0.003040000000000007,0
0.003050000000000007,0.5713989936414468,0.003050000000000007,0
0.003060000000000007,0.5732493298132924,0.003060000000000007,0
0.003070000000000007,0.5750994396753812,0.003070000000000007,0
0.003080000000000007,0.5769493224973191,0.003080000000000007,0
0.003090000000000007,0.5787989775488016,0.003090000000000007,0
0.003100000000000007,0.580648404099614,0.003100000000000007,0
0.003110000000000007,0.5824976014196322,0.003110000000000007,0
0.003120000000000007,0.5843465687788224,0.003120000000000007,0
0.003130000000000007,0.5861953054472416,0.003130000000000007,0
0.003140000000000007,0.5880438106950376,0.003140000000000007,0
0.003150000000000007,0.5898920837924502,0.003150000000000007,0
0.003160000000000007,0.5917401240098098,0.003160000000000007,0
0.003170000000000007,0.5935879306175402,0.003170000000000007,0
0.003180000000000007,0.595435502886156,0.003180000000000007,0
0.003190000000000007,0.5972828400862652,0.003190000000000007,0
0.003200000000000008,0.5991299414885681,0.003200000000000008,0
0.003210000000000008,0.6009768063638588,0.003210000000000008,0
0.003220000000000008,0.6028234339830237,0.003220000000000008,0
0.003230000000000008,0.604669823617044,0.003230000000000008,0
0.003240000000000008,0.6065159745369939,0.003240000000000008,0
0.003250000000000008,0.6083618860140424,0.003250000000000008,0
0.003260000000000008,0.610207557319453,0.003260000000000008,0
0.003270000000000008,0.6120529877245837,0.003270000000000008,0
0.003280000000000008,0.6138981765008878,0.003280000000000008,0
0.003290000000000008,0.6157431229199143,0.003290000000000008,0
0.003300000000000008,0.6175878262533073,0.003300000000000008,0
0.003310000000000008,0.6194322857728071,0.003310000000000008,0
0.003320000000000008,0.6212765007502504,0.003320000000000008,0
0.003330000000000008,0.6231204704575706,0.003330000000000008,0
0.003340000000000008,0.6249641941667972,0.003340000000000008,0
0.003350000000000008,0.6268076711500573,0.003350000000000008,0
0.003360000000000008,0.6286509006795756,0.003360000000000008,0
0.003370000000000008,0.6304938820276744,0.003370000000000008,0
0.003380000000000008,0.6323366144667736,0.003380000000000008,0
0.003390000000000008,0.6341790972693917,0.003390000000000008,0
0.003400000000000008,0.6360213297081455,0.003400000000000008,0
0.003410000000000008,0.6378633110557512,0.003410000000000008,0
0.003420000000000008,0.6397050405850233,0.003420000000000008,0
0.003430000000000008,0.6415465175688766,0.003430000000000008,0
0.003440000000000008,0.6433877412803246,0.003440000000000008,0
0.003450000000000008,0.6452287109924819,0.003450000000000008,0
0.003460000000000008,0.6470694259785623,0.003460000000000008,0
0.003470000000000008,0.6489098855118811,0.003470000000000008,0
0.003480000000000008,0.6507500888658537,0.003480000000000008,0
0.003490000000000008,0.6525900353139974,0.003490000000000008,0
0.003500000000000008,0.6544297241299298,0.003500000000000008,0
0.003510000000000008,0.6562691545873717,0.003510000000000008,0
0.003520000000000008,0.6581083259601443,0.003520000000000008,0
0.003530000000000008,0.6599472375221725,0.003530000000000008,0
0.003540000000000008,0.6617858885474827,0.003540000000000008,0
0.003550000000000008,0.663624278310205,0.003550000000000008,0
0.003560000000000008,0.6654624060845716,0.003560000000000008,0
0.003570000000000008,0.6673002711449195,0.003570000000000008,0
0.003580000000000009,0.6691378727656883,0.003580000000000009,0
0.003590000000000009,0.6709752102214219,0.003590000000000009,0
0.003600000000000009,0.6728122827867687,0.003600000000000009,0
0.003610000000000009,0.6746490897364817,0.003610000000000009,0
0.003620000000000009,0.6764856303454184,0.003620000000000009,0
0.003630000000000009,0.6783219038885417,0.003630000000000009,0
0.003640000000000009,0.6801579096409199,0.003640000000000009,0
0.003650000000000009,0.681993646877727,0.003650000000000009,0
0.003660000000000009,0.683829114874243,0.003660000000000009,0
0.003670000000000009,0.6856643129058543,0.003670000000000009,0
0.003680000000000009,0.6874992402480534,0.003680000000000009,0
0.003690000000000009,0.6893338961764406,0.003690000000000009,0
0.003700000000000009,0.6911682799667224,0.003700000000000009,0
0.003710000000000009,0.6930023908947134,0.003710000000000009,0
0.003720000000000009,0.6948362282363353,0.003720000000000009,0
0.003730000000000009,0.6966697912676186,0.003730000000000009,0
0.003740000000000009,0.6985030792647012,0.003740000000000009,0
0.003750000000000009,0.7003360915038305,0.003750000000000009,0
0.003760000000000009,0.702168827261362,0.003760000000000009,0
0.003770000000000009,0.7040012858137606,0.003770000000000009,0
0.003780000000000009,0.7058334664376008,0.003780000000000009,0
0.003790000000000009,0.707665368409567,0.003790000000000009,0
0.003800000000000009,0.7094969910064526,0.003800000000000009,0
0.003810000000000009,0.7113283335051626,0.003810000000000009,0
0.003820000000000009,0.7131593951827117,0.003820000000000009,0
0.003830000000000009,0.714990175316226,0.003830000000000009,0
0.003840000000000009,0.7168206731829421,0.003840000000000009,0
0.003850000000000009,0.7186508880602089,0.003850000000000009,0
0.003860000000000009,0.7204808192254862,0.003860000000000009,0
0.003870000000000009,0.7223104659563465,0.003870000000000009,0
0.003880000000000009,0.7241398275304738,0.003880000000000009,0
0.003890000000000009,0.7259689032256654,0.003890000000000009,0
0.003900000000000009,0.7277976923198312,0.003900000000000009,0
0.003910000000000009,0.7296261940909942,0.003910000000000009,0
0.003920000000000009,0.7314544078172904,0.003920000000000009,0
0.003930000000000008,0.7332823327769709,0.003930000000000008,0
0.003940000000000008,0.735109968248399,0.003940000000000008,0
0.003950000000000007,0.7369373135100538,0.003950000000000007,0
0.003960000000000007,0.7387643678405279,0.003960000000000007,0
0.003970000000000007,0.7405911305185294,0.003970000000000007,0
0.003980000000000006,0.7424176008228812,0.003980000000000006,0
0.003990000000000006,0.7442437780325221,0.003990000000000006,0
0.004000000000000005,0.7460696614265055,0.004000000000000005,0
0.004010000000000005,0.7478952502840025,0.004010000000000005,0
0.004020000000000004,0.7497205438842988,0.004020000000000004,0
0.004030000000000004,0.7515455415067978,0.004030000000000004,0
0.004040000000000004,0.7533702424310188,0.004040000000000004,0
0.004050000000000003,0.7551946459365998,0.004050000000000003,0
0.004060000000000003,0.7570187513032941,0.004060000000000003,0
0.004070000000000002,0.7588425578109744,0.004070000000000002,0
0.004080000000000002,0.7606660647396306,0.004080000000000002,0
0.004090000000000002,0.7624892713693712,0.004090000000000002,0
0.004100000000000001,0.7643121769804228,0.004100000000000001,0
0.004110000000000001,0.7661347808531314,0.004110000000000001,0
0.00412,0.7679570822679613,0.00412,0
0.00413,0.7697790805054979,0.00413,0
0.00414,0.771600774846444,0.00414,0
0.004149999999999999,0.7734221645716244,0.004149999999999999,0
0.004159999999999999,0.7752432489619825,0.004159999999999999,0
0.004169999999999998,0.7770640272985836,0.004169999999999998,0
0.004179999999999998,0.7788844988626129,0.004179999999999998,0
0.004189999999999998,0.7807046629353774,0.004189999999999998,0
0.004199999999999997,0.7825245187983046,0.004199999999999997,0
0.004209999999999997,0.784344065732945,0.004209999999999997,0
0.004219999999999996,0.7861633030209695,0.004219999999999996,0
0.004229999999999996,0.7879822299441727,0.004229999999999996,0
0.004239999999999996,0.7898008457844705,0.004239999999999996,0
0.004249999999999995,0.7916191498239027,0.004249999999999995,0
0.004259999999999995,0.7934371413446308,0.004259999999999995,0
0.004269999999999994,0.7952548196289418,0.004269999999999994,0
0.004279999999999994,0.797072183959244,0.004279999999999994,0
0.004289999999999993,0.7988892336180713,0.004289999999999993,0
0.004299999999999993,0.8007059678880811,0.004299999999999993,0
0.004309999999999993,0.8025223860520557,0.004309999999999993,0
0.004319999999999992,0.8043384873929014,0.004319999999999992,0
0.004329999999999992,0.8061542711936509,0.004329999999999992,0
0.004339999999999991,0.8079697367374609,0.004339999999999991,0
0.004349999999999991,0.8097848833076149,0.004349999999999991,0
0.004359999999999991,0.8115997101875211,0.004359999999999991,0
0.00436999999999999,0.8134142166607155,0.00436999999999999,0
0.00437999999999999,0.8152284020108587,0.00437999999999999,0
0.004389999999999989,0.8170422655217398,0.004389999999999989,0
0.004399999999999989,0.8188558064772735,0.004399999999999989,0
0.004409999999999989,0.8206690241615034,0.004409999999999989,0
0.004419999999999988,0.8224819178585994,0.004419999999999988,0
0.004429999999999988,0.8242944868528596,0.004429999999999988,0
0.004439999999999987,0.8261067304287109,0.004439999999999987,0
0.004449999999999987,0.8279186478707079,0.004449999999999987,0
0.004459999999999987,0.8297302384635346,0.004459999999999987,0
0.004469999999999986,0.8315415014920035,0.004469999999999986,0
0.004479999999999986,0.8333524362410565,0.004479999999999986,0
0.004489999999999985,0.8351630419957655,0.004489999999999985,0
0.004499999999999985,0.836973318041332,0.004499999999999985,0
0.004509999999999985,0.8387832636630878,0.004509999999999985,0
0.004519999999999984,0.8405928781464946,0.004519999999999984,0
0.004529999999999984,0.8424021607771457,0.004529999999999984,0
0.004539999999999983,0.8442111108407646,0.004539999999999983,0
0.004549999999999983,0.846019727623207,0.004549999999999983,0
0.004559999999999982,0.8478280104104591,0.004559999999999982,0
0.004569999999999982,0.8496359584886396,0.004569999999999982,0
0.004579999999999982,0.8514435711439994,0.004579999999999982,0
0.004589999999999981,0.8532508476629217,0.004589999999999981,0
0.004599999999999981,0.8550577873319222,0.004599999999999981,0
0.00460999999999998,0.8568643894376496,0.00460999999999998,0
0.00461999999999998,0.8586706532668863,0.00461999999999998,0
0.00462999999999998,0.8604765781065478,0.00462999999999998,0
0.004639999999999979,0.8622821632436836,0.004639999999999979,0
0.004649999999999979,0.8640874079654772,0.004649999999999979,0
0.004659999999999978,0.8658923115592466,0.004659999999999978,0
0.004669999999999978,0.8676968733124445,0.004669999999999978,0
0.004679999999999978,0.8695010925126585,0.004679999999999978,0
0.004689999999999977,0.8713049684476114,0.004689999999999977,0
0.004699999999999977,0.8731085004051617,0.004699999999999977,0
0.004709999999999976,0.8749116876733033,0.004709999999999976,0
0.004719999999999976,0.8767145295401667,0.004719999999999976,0
0.004729999999999976,0.878517025294018,0.004729999999999976,0
0.004739999999999975,0.8803191742232609,0.004739999999999975,0
0.004749999999999975,0.8821209756164354,0.004749999999999975,0
0.004759999999999974,0.8839224287622189,0.004759999999999974,0
0.004769999999999974,0.885723532949426,0.004769999999999974,0
0.004779999999999974,0.8875242874670095,0.004779999999999974,0
0.004789999999999973,0.8893246916040601,0.004789999999999973,0
0.004799999999999973,0.8911247446498064,0.004799999999999973,0
0.004809999999999972,0.8929244458936164,0.004809999999999972,0
0.004819999999999972,0.8947237946249965,0.004819999999999972,0
0.004829999999999971,0.8965227901335919,0.004829999999999971,0
0.004839999999999971,0.8983214317091881,0.004839999999999971,0
